end,ertt,lHat,samplertt,controlRate,throughput,retransmits,cwnd,mss,txPort,rxPort
"-1 day, 23:59:57.534696",29.351,29.34728978334525,29.34399999999999,14.289520291819771,0.0,1367,919,8948,55614,5656
"-1 day, 23:59:57.518995",29.35,29.348644891864023,29.343000000000018,14.287077925625901,0.0,1367,920,8948,55614,5656
"-1 day, 23:59:57.503238",29.371,29.359822459454723,29.51799999999998,14.295376127743745,0.0,1367,922,8948,55614,5656
"-1 day, 23:59:57.487522",29.386,29.37291124825742,29.491000000000003,14.285427816503434,0.0,1367,923,8948,55614,5656
"-1 day, 23:59:57.471929",29.392,29.382455633994041,29.434,14.28982736127816,0.0,1367,925,8948,55614,5656
"-1 day, 23:59:57.454047",29.359,29.370727831873189,29.128000000000018,14.278113698258224,553272.336,1367,927,8948,55614,5656
"-1 day, 23:59:57.438646",29.399,29.384863937589152,29.678999999999995,14.259370261915526,553272.336,1367,928,8948,55614,5656
"-1 day, 23:59:57.422642",29.422,29.40343200623391,29.583,14.262050840686058,553272.336,1367,930,8948,55614,5656
"-1 day, 23:59:57.406771",29.382,29.392716015590455,29.102000000000007,14.265932755898119,553272.336,1367,931,8948,55614,5656
"-1 day, 23:59:57.391053",29.337,29.364858091972348,29.021999999999988,14.255263464773851,553272.336,1367,933,8948,55614,5656
"-1 day, 23:59:57.375162",29.33,29.347429078967732,29.280999999999988,14.212943922497576,553272.336,1367,935,8948,55614,5656
"-1 day, 23:59:57.359012",29.348,29.347714539620533,29.474000000000004,14.215816878613904,553272.336,1367,936,8948,55614,5656
"-1 day, 23:59:57.342942",29.39,29.368857318586606,29.68400000000001,14.267942178324224,553272.336,1367,938,8948,55614,5656
"-1 day, 23:59:57.327340",29.341,29.35492868028442,28.998000000000005,14.298330689709601,553272.336,1367,939,8948,55614,5656
"-1 day, 23:59:57.311755",29.393,29.373964379347345,29.756999999999998,14.29319637246992,553272.336,1367,941,8948,55614,5656
"-1 day, 23:59:57.294482",29.394,29.383982200505745,29.400999999999982,14.281059288019771,564166.08,1367,943,8948,55614,5656
"-1 day, 23:59:57.278421",29.39,29.386991101237513,29.362000000000016,14.268897034099197,564166.08,1367,944,8948,55614,5656
"-1 day, 23:59:57.262496",29.455,29.420995676071922,29.909999999999982,14.292190893198091,564166.08,1367,946,8948,55614,5656
"-1 day, 23:59:57.246635",29.371,29.39599790561256,28.783,14.25885398361476,564166.08,1367,948,8948,55614,5656
"-1 day, 23:59:57.230458",29.401,29.398498953594608,29.611000000000008,14.243806486571057,564166.08,1367,950,8948,55614,5656
